;01.01.10;01.01.20;01.02.10;01.02.20;01.02.30;01.02.40;01.03.10;01.03.20;01.03.30;01.04.10;01.20.10;01.20.20;01.61.10;01.81.10;01.81.20;01.82.10;01.82.20;01.82.30;01.83.10;01.83.20;01.83.30;01.84.10;01.85.10;01.86.10;01.88.10;01.88.20;01.H;02.01.10;02.01.20;02.02.10;02.02.20;02.02.30;02.02.40;02.03.10;02.03.20;02.03.30;02.04.10;02.62.10;02.81.10;02.81.20;02.82.10;02.82.20;02.82.30;02.83.10;02.83.20;02.83.30;02.84.10;02.85.10;02.86.10;02.H;03.01.10;03.01.20;03.02.10;03.02.20;03.02.30;03.02.40;03.03.10;03.03.20;03.03.30;03.04.10;03.62.10;03.81.10;03.81.20;03.82.10;03.82.20;03.82.30;03.83.10;03.83.20;03.83.30;03.84.10;03.85.10;03.86.10;03.H;04.05.10;04.63.10;04.64.10;04.65.10;04.73.10;04.82.10;04.82.20;04.82.30;04.83.10;04.83.20;04.83.30;04.84.10;04.85.10;04.86.10;04.88.10;04.88.20;04.H;05.01.10;05.01.20;05.02.10;05.02.20;05.02.30;05.02.40;05.03.10;05.03.20;05.03.30;05.04.10;05.06.10;05.06.20;05.06.30;05.07.10;05.07.20;05.07.30;05.07.40;05.15.10;05.81.10;05.81.20;05.82.10;05.82.20;05.82.30;05.83.10;05.83.20;05.83.30;05.84.10;05.85.10;05.86.10;05.H;06.08.10;06.08.20;06.08.30;06.81.10;06.81.20;06.82.10;06.82.20;06.82.30;06.83.10;06.83.20;06.83.30;06.84.10;06.85.10;06.86.10;06.88.10;06.88.10;06.H;07.66.20;07.67.10;07.67.20;07.68.10;07.69.10;07.70.10;07.71.10;07.71.20;07.80.10;07.80.20;07.87.10;07.88.10;07.88.20;07.H;08.09.10;08.09.20;08.10.10;08.10.20;08.10.30;08.11.10;08.11.15;08.11.20;08.11.30;08.11.40;08.11.50;08.11.60;08.11.70;08.11.80;08.11.90;08.12.10;08.13.10;08.13.20;08.13.30;08.13.40;08.13.50;08.14.10;08.14.20;08.72.10;08.75.10;08.83.10;08.83.20;08.83.30;08.84.10;08.85.10;08.86.10;08.88.10;08.88.20;08.H;09.01.10;09.01.20;09.02.10;09.02.20;09.02.30;09.02.40;09.03.10;09.03.20;09.03.30;09.81.10;09.81.20;09.82.10;09.82.20;09.82.30;09.83.10;09.83.20;09.83.30;09.84.10;09.85.10;09.86.10;09.89.10;09.H;10.39.10;10.39.20;10.39.30;10.83.10;10.83.20;10.83.30;10.84.10;10.85.10;10.86.10;10.H;11.32.10;11.33.10;11.82.10;11.82.20;11.82.30;11.83.10;11.83.20;11.83.30;11.84.10;11.85.10;11.86.10;11.H;12.35.10;12.35.20;12.35.30;12.35.40;12.35.50;12.35.60;12.35.70;12.36.10;12.82.10;12.82.20;12.82.30;12.83.10;12.83.20;12.83.30;12.85.10;12.86.10;12.H;13.31.10;13.31.20;13.31.30;13.38.10;13.38.20;13.82.10;13.82.20;13.82.30;13.H;
Lg01_340;5853029543;999993616;Felícia Ildikó;;;Esterházy;19810301;Kőröstetétlen;5017;V;;;E;;;0518;19940930;PK;;;;;19890510;19951001;;;;;;Ildikó Felícia;;;Esterházy;19600215;Kőröstetétlen;5017;V;19810301;;;0518;19940930;PK;;;;;19810301;19940930;;;;Sándor Fülöp;;;Esterházy;19540405;Veszprém;5017;M;19810301;;;0518;19940930;PK;;;;;19810301;19940930;;0001;001;;;;;;;;;;;20040401;20040401;;;04;8480621384;999991358;Adorján Dezső;;;Eötvös;19800229;Köveskál ;5017;M;20050510;0363;6030;;;;;H;0363;3AA1001;;;;;;;;20050510;20050510;;;;;;;;;;;;;;;;;;;;;;19940930;0518;0;;;0007;20160901123600000;P;;;;0363;20061208;B;;20071012;Donauweg;;3;;;;1042AR;;;;;;;;;;5017;19890510;I;;;;;;20071012;20071015;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20040401;20040501;60;;;;;;;;;;;;;NI;ID9500465;20110311;B0363;20160311;;;;0363;20110321;Aanvraagformulier reisdocument;;;;20110311;20110321;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;404;;;;;;;;;;20150131;20150131;;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0363;20061208;W;;20061208;Donauweg;;3;;;;1042AR;;;;;;;;;;5017;19890510;I;;;;;;20061208;20061211;;;58;;;;;;;;;;;;;;;;;;;;;;;24;20060401;20010401;;;;;20010401;20010521;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0061;301;;;;0518;19890510;Hongaars paspoort;;;;;19810301;19940930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;19890510;W;;19890510;Boedapestplein;;15;;;;2548TD;;;;;;;;;;5017;19890510;G;;;;;;19890510;19940930;;;;;;;;;;;;;;;;;;;;;;;;;;13;;19890510;;;;;19890510;19960115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_437;1845695863;999993173;Piet;;;Streeveld;19970203;0344;6030;M;;;E;;;0363;20071126;Gewijzigde vulling burgerservicenummer;;;;;20071126;20071126;;;51;9275974237;999990536;Hendrika Johanna Theodora;;;Grupstal;19710825;0225;6030;V;19970203;;;0363;20071127;PL gerelateerde;;;;;20071127;20071127;52;1878508954;999991474;Hendrikus Theodorus;;;Streeveld;19700117;0363;6030;M;19970203;;;0363;20071127;PL gerelateerde;;;;;20071127;20071127;53;0001;017;;;;;;;;;;;19970203;19970203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19970203;;0;;;0009;20160901123600000;;;;;0363;19970203;W;;19970203;S.F. van Ossstraat;S.F. van Ossstraat;52;;;;1068JL;Amsterdam;0363010000801903;0363200000260814;;;;;;;;;T;;;;;;20111020;20111020;;;58;8926795036;999996526;Piet Junior;;;Streeveld;20190727;0363;6030;0363;1AA1534;;;;;;;;20190727;20190727;;;;;;;;;;;;;;;;;;;;;;;;;NI;ID9123453;20151019;B0363;20251019;;;;0363;20151019;Aanvraagformulier reisdocument;;;;20151019;20151019;12;;;;;;;;;;
;1845695863;;Piet;;;Streeveld;19970203;0344;6030;M;;;E;0344;1AA1234;;;;;;;;19970203;19970203;;;;9275974237;;Hendrika Johanna Theodora;;;Grupstal;19710825;0225;6030;V;19970203;0344;1AA1234;;;;;;;;19970203;19970203;;1878508954;;Hendrikus Theodorus;;;Streeveld;19700117;0363;6030;M;19970203;0344;1AA1234;;;;;;;;19970203;19970203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0363;19970203;W;;19970203;S.F. van Ossstraat;;52;;;;1068JL;;;;;;;;;;;;A;;;;;;19970203;19970203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NI;IR2346585;20141010;B0363;20241010;20151005;I;;0363;20141010;Aanvraagformulier reisdocument;;;;20151005;20151005;;;;;;;;;;;
Lg01_289;2489825395;999991073;Ramon;M;de la;Aafjörð;19700101;Odessa;9049;M;;;E;;;0518;19960515;Melding Minister van Financiën;;;;;19960515;19960515;;;51;;;Aleksandreyeva Marinochka;;;Achmatova;19481005;Odessa;9049;V;19700101;0518;1VA0033;;;;;;;;19700101;19950514;52;;;Fjodor Michajlovitsj;;;Aafjörðs;19450510;Odessa;9049;M;19700101;0518;1VA0033;;;;;;;;19700101;19950514;53;0041;;;;;;;;;;;;19911231;19941001;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20121001;E;19940101;0518;0;;;0007;20121010151500000;P;;;;1999;20121001;;;;;;;;;;;;;;;7088;20121001;6400-538 Estate Smith SE Bay;356421 Saint Thomas;;;;I;;;;;;20121001;20121002;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2489825395;;Ramon;;de la;Aafjörð;19700101;Odessa;9049;M;;;E;0518;1VA0033;;;;;;;;19700101;19950514;;;51;;;Aleksandreyeva Marinochka;;;Aafjörðs;19481005;Odesa;9049;V;19700101;;;0518;19940501;PK;;;;O;19700101;19940501;;;;Fjodor Michajlovitsj;;;Aafjörðs;19450510;Odesa;9049;M;19700101;;;0518;19940501;PK;;;;O;19700101;19940501;;;;;;;;;;;;;;19911231;19940501;;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;19930719;W;;19930719;Roggekamp;Roggekamp;35;;;;2593VD;'s-Gravenhage;0518010020035001;0518200020035001;;;;;;;6050;19930712;T;;;;;;20111024;20111024;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2489825395;;Ramon;;de la;Aafjörð;19700101;Odesa;9049;M;;;E;0518;1 K0033;;;;;;;O;19940513;19940514;;;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0075;;;;;0518;19940501;PK;;;;;19700101;19940501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;19930719;W;;19930719;Roggekamp;;35;;;;2593VD;;;;;;;;;;6050;19930712;A;;;;;;19930719;19940101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2489825395;;Ramon;;de la;Aafjörðs;19700101;Odesa;9049;M;;;E;;;0518;19940501;PK;;;;O;19700101;19940501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_537;6042985984;999994979;Johan;;;Vermeer;19991208;0518;6030;M;;;E;;;0518;19991215;Melding Minister van Financiën;;;;;19991215;19991215;;;51;1812634602;999997609;Eleonora;;de;Crooy;19691227;0947;6030;V;19991208;0518;1AA1015;;;;;;;;19991208;19991209;;2610928349;999994980;Christoffel;;;Vermeer;19660302;0518;6030;M;19991208;0518;1AA1015;;;;;;;;19991208;19991209;;0001;017;;;;;;;;;;;19991208;19991209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19991208;;0;;;0004;20160901132009000;;;;;0518;19991208;W;;20180901;Paets van Troostwijkstr;Paets van Troostwijkstraat;93;H;;;2522DM;'s-Gravenhage;0518010000477868;0518200000477867;;;;;;;;;I;;;;;;20180901;20180901;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NI;ID7165798;20110110;B0518;20160110;;;;0518;20110117;Aanvraagformulier;;;;20110110;20110117;;;;;;;;;;;
;6042985984;;Johan;;;Vermeer;19991208;0518;6030;M;;;E;0518;1AA1015;;;;;;;;19991208;19991209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;19991208;W;;19991208;Loosduinse Hoofdstraat;Loosduinse Hoofdstraat;189;;;;2552AB;'s-Gravenhage;0518010001753045;0518200001753049;;;;;;;;;T;;;;;;20111101;20111101;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;19991208;W;;19991208;Loosduinse Hoofdstraat;;189;a;;;2552AB;;;;;;;;;;;;A;;;;;;19991208;19991209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_311;5738538691;999994463;Essam;;El;Hadary;19490228;Suez;7014;M;;;E;;;0599;19940310;PK;;;;;19490228;19951001;;;;;;Benażir;;;Hoessein;;;;V;19490228;;;0599;19940310;PK;;;;;19490228;19940310;;6320275478;999991218;Anwar;;;Rafi;19240313;Suez;7014;M;19490228;;;0599;19960320;KB 01-03-1996;;;;;19960316;19960320;53;0055;301;;;;0518;20160817;Duits paspoort;;;;;20160102;20160817;;;04;5738538691;999994463;Michal;;;Vasiljev;19700101;Odessa;9049;M;19980815;0518;6030;;;;;P;0518;5 A0025;;;;;;;;19980815;19980817;;;;;;;;;;;;;;;;;;;;;;19940310;0599;0;;;0007;20160817000000000;P;;;;0518;20160816;W;;20160816;Plutostraat;Plutostraat;1;;;;2516AL;'s-Gravenhage;0518010000381953;0518200000381952;;;;;;;7014;19930701;I;;;;;;20160816;20160817;;;58;;;;;;;;;;;;;;;;;;;;;;;21;20150630;20100630;;;;;20110130;20110131;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6320275478;999991218;Anwar;;;Rafis;19240313;Suez;7014;M;19490228;;;0599;19951216;PL gerelateerde;;;;;19951216;19951223;53;0052;301;;;;0518;20160817;Belgisch ID-kaart;;;;;20160101;20160817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;20000229;W;;20000229;Kokkelhof;Kokkelhof;13;;;;2492SE;'s-Gravenhage;0518010000751692;0518200000751691;;;;;;;7014;19930701;T;;;;;;20111024;20111024;;;58;;;;;;;;;;;;;;;;;;;;;;;26;;19980701;;;;;19980701;20001115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6320275478;999991218;Anwar;;;Rafi;19240313;Suez;7014;M;19490228;;;0599;19951216;Opnemen SoFi-nummer;;;;O;19951216;19951216;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;20000229;W;;20000229;Kokkelhof;;13;;;;2492SE;;;;;;;;;;7014;19930701;A;;;;;;20000229;20000229;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6320275478;;Anwar;;;Rafis;19240313;Suez;7014;M;19490228;;;0599;19940311;PL gerelateerde;;;;;19940311;19940315;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0599;19930701;W;;19930701;Poseidonstraat;;26;;;;3054PZ;;;;;;;;;;7014;19930701;A;;;;;;19930701;19940310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6320275478;;Anwar;;;Rafi;19240313;Suez;7014;M;19490228;;;0599;19940311;PL gerelateerde;;;;O;19940311;19940311;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Anwar;;;Rafis;19240313;Suez;7014;M;19490228;;;0599;19940315;Geboorteakte;;;;;19490228;19940315;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Anwar;;;Rafi;19240313;Suez;7014;M;19490228;;;0599;19940310;PK;;;;O;19490228;19940310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_558;6169481324;999994840;Karel;;;Kierkegaard;19210731;1088;6030;M;;;E;;;0835;19940930;PKA;;;;;19210731;19951001;;;;3461805105;999993628;Geertje;;;Huijgen;19010613;1088;6030;V;19210731;;;0835;19940930;PK;;;;;19210731;19951001;;8063560646;999993859;Carolus Engelbertus Christianus;;;Kierkegaard;19000630;1088;6030;M;19210731;;;0835;19940930;PK;;;;;19210731;19951001;;0001;001;;;;;;;;;;;19210731;19940930;;;;6798524725;999994517;Christina Alberta;;van;Nieuwkerk;19240714;0835;6030;V;19480924;0835;6030;;;;;H;;;0835;19940930;PK;;;;;19480924;19951001;;;;;;;;;;;;;;;;;;;;;;19940930;0835;0;;;0002;20160901132009000;P;;;;0518;20020616;W;;20020616;Apeldoornselaan;;221;;;;2573LJ;;;;;;;;;;;;I;;;;;;20020616;20020617;;;58;6765878649;999994475;Hans;;;Kierkegaard;19550909;0835;6030;;;0518;20020617;PL gerelateerde;;;;;20020617;20020617;;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0835;19230501;W;;19480925;Gelrehof;;28;;;;5371EM;;;;;;;;;;;;A;;;;;;19480925;19940930;;;;6765878649;;Hans;;;Wesseling;19550909;0835;6030;;;0835;19940930;PK;;;;;19550909;19940930;;09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4173838541;999990822;Charles;;;Wesseling;19521112;0835;6030;;;0835;19940930;PK;;;;;19521112;19951001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_336;6571253654;999992399;Bahareh;;;Kumari;19920321;Teheran;5012;V;;;E;;;0363;20071126;Gewijzigde vulling burgerservicenummer;;;;;20071126;20071126;;;51;4653167543;999990809;Zahra;;;Sohrabi;19611014;Teheran;5012;V;19930412;;;0363;20071126;PL gerelateerde;;;;;20071126;20071126;52;2560428584;;Valiallah;;;Kumari;19530919;Teheran;5012;M;00000000;;;0363;19940921;PK;;;;;00000000;19940921;;0315;301;;;;0363;19940921;PK;;;;;00000000;19940921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19940921;0363;0;;;0007;20160901123600000;P;;;;0363;19940914;W;;19951020;Ampèrestraat;;4;;;;1098NK;Amsterdam;;;;;;;;;5012;19940914;G;;;;;;19951020;19951020;;;58;;;;;;;;;;;;;;;;;;;;;;;25;;20110321;;;;;20110321;20110322;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;6571253654;;Bahareh;;;Kumari;19920321;Teheran;5012;V;;;E;;;0363;19940921;PK;;;;;00000000;19940921;;;;4653167543;;Zahra;;;Sohrabi;19611014;Teheran;5012;V;00000000;;;0363;19940921;PK;;;;;00000000;19940921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0363;19940914;W;Centrum;19940914;Prins Hendrikkade;;100;;;;1011AH;;;;;;;;;;5012;19940914;A;;;;;;19940914;19940921;;;;;;;;;;;;;;;;;;;;;;;;;;21;20110321;20090320;;;;;20090331;20090401;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;20090412;20080412;;;;;20080612;20080613;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;;20010622;;;;;20030325;20030327;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;;19980131;;;;;19980131;20001106;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;19980201;19940914;100000;19951205;19951207;;19951201;19951202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_530;2630854169;999993719;Reindert;;;Zaal;19800514;0200;6030;M;;;E;;;0200;19940930;PKA;;;;;19800514;19951001;;;;2139427212;999990706;Josephina Maria;;;Maassen;19560410;0268;6030;V;19800514;;;0200;19940930;PK;;;;;19800514;19951001;;8181859294;999992247;Kees;;;Zaal;19580419;0243;6030;M;19800514;;;0200;19940930;PK;;;;;19800514;19951001;;0001;001;;;;;;;;;;;19800514;19940930;;;;1937128798;999993380;Nicole Petra;;;Maassen;19770807;0344;6030;V;20040506;0364;6030;;;;;P;0364;5AA0001;;;;;;;;20040506;20040510;;;;;;;;;;;;;;;;;;;;;;19940930;0200;0;;;0003;20210719132009000;P;;;;0518;20010405;W;;20010405;Johan de Wittlaan;Johan de Wittlaan;22;;;;2517JR;'s-Gravenhage;0518010000433263;0518200000433262;;;;;;;;;T;;;;;;20111112;20111112;;;58;5061516531;999991243;Remi;;;Zaal;20020202;0344;6030;;;0518;20020204;PL gerelateerde;;;;;20020204;20020204;;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;20010405;W;;20010405;Johan de Wittlaan;;22;;;;2517JR;;;;;;;;;;;;I;;;;;;20010405;20010405;;;58;5061516531;;Remi;;;Zaal;20020202;0344;6030;0344;1UA0001;;;;;;;;20020202;20020203;;09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0599;19980324;W;;19980324;Chabotlaan;;147;A;;;3055AD;;;;;;;;;;;;I;;;;;;19980324;19980325;;;58;9808972138;999992594;Romeo;;;Zaal;20020202;0344;6030;;;0518;20020204;PL gerelateerde;;;;;20020204;20020204;;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0200;19800514;W;;19910901;Smaragdstraat;;10;;;;7314HG;;;;;;;;;;;;A;;;;;;19910901;19940930;;;;9808972138;;Romeo;;;Zaal;20020202;0344;6030;0344;1UA0002;;;;;;;;20020202;20020203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
